,Player,Movements,Times,In-FavorTiles,Heuristic
0,PC1,D3,0.9678947925567627,4,3
1,PC2,C3,1.0205986499786377,3,0
2,PC1,B3,1.894144058227539,5,3
3,PC2,B2,3.469780921936035,4,0
4,PC1,F5,1.7914063930511475,6,3
5,PC2,A3,2.9805095195770264,5,0
6,PC1,A1,1.4179449081420898,9,7
7,PC2,C1,1.1572365760803223,4,4
8,PC1,ND,0.0,8,4
