,Player,Movements,Times,In-FavorTiles,Heuristic,Actions expanded
0,PC1,D3,1.1996126174926758,4,3,1742
1,PC2,C3,1.1029894351959229,3,0,1822
2,PC1,B3,2.3113853931427,5,3,3289
3,PC2,B2,3.1695775985717773,4,0,4615
4,PC1,F5,1.8529353141784668,6,3,2735
5,PC2,A3,3.2847511768341064,5,0,4166
6,PC1,A1,1.7021353244781494,9,7,2057
7,PC2,C1,1.1593611240386963,4,4,1587
8,PC1,ND,0.0009925365447998047,8,4,0
